0,0,0,0,-0.668359,-0.65497
0,0,0,0,-0.596662,-0.647571
0,0,0,0,-0.749733,-0.724867
0,0,0,0,-0.484448,-0.731039
0,0,0,0,-0.628177,-0.626836
0,0,0,0,-0.015157,0.028009
0,0,0,0,-0.232522,-0.550071
0,0,0,0,-0.11418,-0.517962
0,0,0,0,-0.384257,-0.621249
0,0,0,0,-0.203054,-0.565239
0,0,0,0,-0.154869,-0.374223
0,0,0,0,-0.393474,-0.353711
0,0,0,0,-0.506416,-0.533363
0,0,0,0,-0.592003,-0.589247
0,0,0,0,-0.357637,-0.591852
0,0,0,0,-0.527943,-0.742661
0,0,0,0,-0.189813,-0.511514
0,0,0,0,-0.098057,-0.428187
0,0,0,0,-0.365581,-0.596373
1,0,0,0,-0.6522,-0.699672
1,0,0,0,-0.147815,-0.540998
1,0,0,0,-0.114487,-0.523387
1,0,0,0,-0.183037,-0.523335
1,0,0,0,-0.1809,-0.513975
1,0,0,0,-0.339819,-0.56877
1,0,0,0,-0.206508,-0.623651
1,0,0,0,-0.282488,-0.464926
1,0,0,0,-0.307427,-0.492776
1,0,0,0,-0.205504,-0.537062
1,0,0,0,-0.615773,-0.336773
1,0,0,0,-0.48273,-0.514333
1,0,0,0,-0.515372,-0.473545
1,0,0,0,-0.49267,-0.687201
1,0,0,0,-0.333262,-0.472094
1,0,0,0,-0.400021,-0.333527
1,0,0,0,-0.788196,-0.872592
1,0,0,0,-0.177552,-0.28797
1,0,0,0,-0.362505,-0.504283
1,0,0,0,-0.262947,-0.420872
1,0,0,0,-0.597064,-0.608168
1,0,0,0,-0.342349,-0.376232
1,0,0,0,-0.430819,-0.550325
1,0,0,0,0.038176,-0.269593
1,0,0,0,-0.534266,-0.66261
1,0,0,0,-0.411577,-0.52503
0,0,0,0,-0.183796,-0.406613
0,0,0,0,-0.26941,-0.33798
0,0,0,0,-0.040924,-0.368611
0,0,0,0,-0.316386,-0.515145
0,0,0,0,-0.105058,-0.37521
0,0,0,0,0.146238,-0.194427
0,0,0,0,-0.047996,-0.29349
0,0,0,0,-0.270988,-0.56255
0,0,0,0,-0.351293,-0.615093
0,0,0,0,0.138375,-0.334576
0,0,0,0,-0.157581,-0.456009
0,0,0,0,-0.116984,-0.43235
0,0,0,0,0.055245,-0.190162
0,0,0,0,0.124919,-0.37095
0,0,0,0,-0.015994,-0.457007
0,0,0,0,-0.032431,-0.198079
0,0,0,0,-0.101773,-0.542934
0,0,0,0,-0.095416,-0.248678
0,0,0,0,-0.057921,-0.311037
0,0,0,0,-0.166116,-0.439244
0,0,0,0,-0.096082,-0.295418
0,0,0,0,-0.101785,-0.32351
0,0,0,0,0.040596,-0.545159
0,0,0,0,-0.314555,-0.29019
1,0,0,0,-0.371157,-0.357112
1,0,0,0,0.128509,-0.358022
1,0,0,0,0.010119,-0.37171
1,0,0,0,-0.40666,-0.403301
1,0,0,0,-0.35285,-0.336462
1,0,0,0,-0.588712,-0.633573
1,0,0,0,0.114486,-0.407432
1,0,0,0,-0.402886,-0.386921
1,0,0,0,-0.404127,-0.386376
1,0,0,0,-0.325717,-0.30189
1,0,0,0,-0.218167,-0.415103
1,0,0,0,-0.332936,-0.35752
1,0,0,0,-0.414118,-0.420653
1,0,0,0,-0.171784,-0.5414
1,0,0,0,-0.097861,-0.426915
1,0,0,0,-0.081744,-0.441398
1,0,0,0,-0.134918,-0.387547
1,0,0,0,-0.67231,-0.638884
1,0,0,0,-0.107147,-0.460311
1,0,0,0,-0.416596,-0.408705
1,0,0,0,-0.32232,-0.74186
1,0,0,0,-0.199972,-0.549082
1,0,0,0,-0.431089,-0.502362
1,0,0,0,-0.143337,-0.439501
1,0,0,0,-0.443473,-0.385804
1,0,0,0,-0.625457,-0.676255
1,0,0,0,-0.430126,-0.484999
1,0,0,0,-0.139669,-0.477669
1,0,0,0,-0.273008,0.060593
0,0,0,0,-0.323371,0.001408
0,1,0,0,-0.412203,-0.713395
0,0,0,0,-0.400889,-0.414246
0,0,0,0,-0.31612,-0.527504
0,0,0,0,-0.392546,-0.44125
0,0,0,0,-0.297349,-0.067533
0,0,0,0,-0.442364,-0.377775
0,0,0,0,-0.128287,-0.464968
0,0,0,0,-0.128933,-0.52444
0,0,0,0,-0.136586,-0.508229
0,0,0,0,-0.594872,-0.402605
0,0,0,0,-0.083543,-0.166125
0,0,0,0,-0.029245,-0.346112
0,0,0,0,-0.429713,-0.332986
0,0,0,0,-0.525658,-0.644022
0,0,0,0,-0.194618,-0.520223
0,0,0,0,-0.548254,-0.850047
0,0,0,0,-0.599446,-0.577021
0,0,0,0,-0.612508,-0.517468
0,0,0,0,-0.243369,-0.47206
0,0,0,0,-0.640718,-0.458252
0,0,0,0,-0.332179,-0.509346
0,0,0,0,-0.676214,-0.458571
0,0,0,0,-0.530323,-0.593193
0,0,0,0,-0.512725,-0.352088
0,0,0,0,-0.150601,-0.343199
0,0,0,0,-0.056901,-0.226757
0,0,0,0,-0.293098,-0.495614
0,0,0,0,-0.622006,-0.421419
0,0,0,0,-0.689529,-0.683476
0,0,0,0,-0.092129,-0.090354
0,0,0,0,-0.187717,-0.140064
0,0,0,0,-0.470402,-0.416754
0,0,0,0,-0.425654,-0.366925
0,0,0,0,-0.436178,-0.205884
0,0,0,0,-0.226963,-0.053624
0,0,0,0,-0.025983,-0.429169
0,0,0,0,-0.190405,-0.290696
0,0,0,0,-0.2552,-0.297363
0,0,0,0,-0.138414,-0.382714
0,0,0,0,-0.190971,-0.317337
0,0,0,0,-0.515086,-0.464864
0,0,0,0,-0.187593,-0.281906
1,0,0,0,-0.452658,-0.435873
1,0,0,0,-0.225798,-0.741119
1,0,0,0,-0.418642,-0.466029
1,0,0,0,-0.544761,-0.317573
1,0,0,0,-0.374412,-0.291137
1,0,0,0,-0.448603,-0.710145
1,0,0,0,-0.263842,-0.411058
1,0,0,0,-0.455298,-0.450753
1,0,0,0,-0.332108,-0.221226
1,0,0,0,-0.278026,-0.349173
1,0,0,0,-0.279089,-0.440474
1,0,0,0,-0.559157,-0.229757
1,0,0,0,-0.438323,-0.149119
1,0,0,0,-0.604529,-0.564949
1,0,0,0,-0.300719,-0.364252
1,0,0,0,-0.490218,-0.449224
1,0,0,0,-0.128774,-0.260101
1,0,0,0,-0.175431,-0.179463
1,0,0,0,-0.491859,-0.512544
0,0,0,0,-0.3481,-0.376612
0,0,0,0,-0.34685,-0.504045
0,0,0,0,-0.08961,-0.446958
0,0,0,0,-0.283991,-0.371213
0,0,0,0,-0.568023,-0.337878
0,0,0,0,-0.264572,-0.229226
0,0,0,0,-0.249685,-0.590417
0,0,0,0,-0.155333,-0.469048
0,0,0,0,-0.42895,-0.438275
0,0,0,0,-0.128491,0.026455
0,0,0,0,-0.382055,-0.310844
0,0,0,0,-0.164333,-0.146887
0,0,0,0,-0.607245,-0.360653
0,0,0,0,-0.145172,-0.215295
0,0,0,0,-0.202369,-0.363517
0,0,0,0,-0.08244,0.028924
0,0,0,0,-0.422144,-0.461555
0,0,0,0,0.053563,-0.22949
0,0,0,0,0.024719,-0.278168
0,0,0,0,-0.247578,-0.285286
0,0,0,0,-0.322697,-0.444447
0,0,0,0,-0.438828,-0.312694
0,0,0,0,-0.020089,-0.064881
0,0,0,0,-0.283929,-0.374142
0,0,0,0,-0.143275,-0.368704
0,0,0,0,0.072606,-0.219429
0,0,0,0,-0.217209,-0.257886
0,0,0,0,0.042841,-0.231951
0,0,0,0,0.234847,-0.245737
0,0,0,0,-0.035738,-0.120164
0,0,0,0,-0.298605,-0.135244
0,0,0,0,0.096379,-0.190229
0,0,0,0,-0.097771,-0.097549
0,0,0,0,-0.226092,-0.424766
0,0,0,0,-0.077509,-0.225793
0,0,0,0,-0.116212,-0.016798
0,0,0,0,0.009869,-0.090069
0,0,0,0,-0.35521,-0.30456
0,0,0,0,-0.21049,-0.454484
0,0,0,0,0.008753,-0.282717
0,0,0,0,-0.150338,-0.244669
0,0,0,0,0.095584,-0.453258
0,0,0,0,-0.223101,-0.396826
0,0,0,0,0.010257,-0.225869
0,0,0,0,0.017263,-0.211906
0,0,0,0,-0.169347,-0.291732
0,0,0,0,-0.405822,-0.251717
0,0,0,0,-0.083099,-0.147556
0,0,0,0,-0.1332,-0.274738
0,0,0,0,-0.004065,-0.378463
0,0,0,0,0.087411,-0.321907
0,0,0,0,-0.171281,-0.437545
0,0,0,0,-0.177345,-0.073004
0,0,0,0,-0.043933,-0.438764
0,0,0,0,-0.060212,-0.384303
0,0,0,0,-0.038104,-0.304012
0,0,0,0,0.112799,-0.273613
0,0,0,0,-0.027577,-0.380563
0,0,0,0,-0.028307,-0.449226
0,0,0,0,0.077519,-0.359981
0,0,0,0,-0.229626,-0.263694
0,0,0,0,-0.051924,0.074966
0,0,0,0,0.084374,-0.470562
0,0,0,0,-0.039464,-0.325011
0,0,0,0,-0.04463,0.007216
0,0,0,0,-0.56879,-0.533175
0,0,0,0,-0.374696,-0.476772
0,0,0,0,0.063396,-0.316494
0,0,0,0,-0.188831,-0.183989
0,0,0,0,-0.123392,-0.266256
0,0,0,0,-0.196826,-0.143673
0,0,0,0,-0.106432,-0.354748
0,0,0,0,-0.138985,-0.262653
0,0,0,0,0.090004,-0.216724
0,0,0,0,0.078087,-0.306773
0,0,0,0,-0.167955,-0.253634
0,0,0,0,-0.15595,-0.276023
0,0,0,0,-0.060178,-0.373158
0,0,0,0,-0.18751,-0.184356
0,0,0,0,0.06785,0.002279
0,0,0,0,-0.39253,-0.351362
0,0,0,0,-0.024888,-0.452091
0,0,0,0,-0.259605,-0.200551
0,0,0,0,0.198601,-0.266811
0,0,0,0,-0.482855,-0.323287
0,0,0,0,-0.046482,-0.383062
0,0,0,0,-0.739409,-0.551647
0,0,0,0,-0.345277,-0.475758
0,0,0,0,-0.069462,-0.282106
0,0,0,0,0.011938,-0.353139
0,0,0,0,-0.597829,-0.549286
0,0,0,0,-0.510704,-0.573682
0,0,0,0,0.082478,-0.40714
0,0,0,0,-0.052591,-0.204188
0,0,0,0,0.081606,-0.248997
0,0,0,0,-0.471416,-0.416212
0,0,0,0,-0.411243,-0.495245
0,0,0,0,-0.574196,-0.486612
0,0,0,0,-0.04487,-0.259716
0,0,0,0,-0.353127,-0.285194
0,0,0,0,-0.395127,-0.485353
0,0,0,0,-0.187177,-0.242817
0,0,0,0,-0.07647,-0.369753
0,0,0,0,0.054386,-0.357522
0,0,0,0,-0.543886,-0.456638
0,0,0,0,-0.195083,-0.37578
0,0,0,0,-0.120374,-0.307621
0,0,0,0,-0.321236,-0.23727
0,0,0,0,-0.356296,-0.083932
0,0,0,0,-0.35448,-0.306236
0,1,0,0,-0.500798,-0.62605
0,0,0,0,-0.197333,-0.130757
0,0,0,0,-0.213086,-0.214293
0,0,0,0,-0.216762,-0.231133
0,0,0,0,-0.142563,-0.153714
0,0,0,0,0.083272,-0.39764
0,0,0,0,-0.194179,-0.172753
0,0,0,0,-0.098441,-0.315722
0,1,0,0,-0.414484,-0.514006
0,0,0,0,-0.253404,-0.243238
0,0,0,0,-0.442571,-0.397525
0,0,0,0,-0.475574,-0.541594
0,0,0,0,-0.408711,-0.285671
0,1,0,0,-0.578077,-0.316519
0,0,0,0,-0.506335,-0.553407
0,0,0,0,-0.1827,-0.301001
0,0,0,0,-0.178568,-0.06713
0,0,0,0,0.057682,-0.259302
0,1,0,0,-0.221408,-0.254468
0,0,0,0,-0.053795,-0.33193
0,1,0,0,-0.465776,-0.450381
0,0,0,0,-0.150994,-0.261563
0,0,0,0,-0.259816,-0.284492
0,0,0,0,0.088577,-0.385418
0,0,0,0,-0.329263,-0.405843
0,0,0,0,-0.471042,-0.450751
0,0,0,0,-0.311414,-0.467049
0,0,0,0,0.041804,-0.420712
0,0,0,0,-0.005984,-0.099069
0,0,0,0,0.005131,-0.304121
0,0,0,0,-0.02241,-0.411045
0,0,0,0,-0.282425,-0.311186
0,0,0,0,-0.165449,-0.535782
0,0,0,0,-0.479954,-0.49323
0,0,0,0,-0.024478,-0.30917
0,0,0,0,-0.086448,-0.210633
0,0,0,0,-0.188027,-0.557773
0,0,0,0,0.022684,-0.123153
0,0,0,0,-0.182112,-0.561729
0,0,0,0,-0.430995,-0.392834
0,0,0,0,-0.180052,-0.295062
0,0,0,0,-0.146116,-0.505965
0,0,0,0,-0.614435,-0.198306
0,0,0,0,-0.239796,-0.470179
0,0,0,0,0.062031,-0.45304
0,0,0,0,-0.102748,-0.488808
0,0,0,0,-0.506077,-0.732028
0,0,0,0,-0.3413,-0.48462
0,0,0,0,-0.111911,-0.291573
0,0,0,0,-0.260828,-0.247777
0,0,0,0,-0.154303,-0.504951
0,0,0,0,-0.525711,-0.433889
0,0,0,0,-0.553407,-0.115928
0,0,0,0,-0.379594,-0.442925
0,0,0,0,0.007146,-0.30321
0,0,0,0,-0.454492,-0.499825
0,0,0,0,-0.693656,-0.614236
0,0,0,0,-0.008552,-0.308871
0,0,0,0,-0.339343,-0.515578
0,0,0,0,-0.464826,-0.342495
1,0,0,0,0.032831,-0.398258
1,0,0,0,-0.363619,-0.361161
1,0,0,0,-0.461195,-0.642657
1,0,0,0,-0.244136,-0.210676
1,0,0,0,0.146999,-0.431512
1,0,0,0,-0.141544,-0.264272
1,0,0,0,-0.011813,-0.421789
1,0,0,0,-0.254845,-0.41013
1,0,0,0,-0.149859,-0.470808
1,0,0,0,-0.434856,-0.56562
0,0,0,0,-0.363159,-0.74127
0,0,0,0,-0.277389,-0.46371
0,0,0,0,-0.033401,-0.479001
0,0,0,0,-0.536035,-0.655249
0,0,0,0,-0.29713,-0.530263
0,0,0,0,-0.343219,-0.549664
0,0,0,0,-0.325582,-0.052781
0,0,0,0,-0.276831,-0.506269
0,0,0,0,-0.030684,-0.467428
0,0,0,0,-0.095999,-0.250266
0,0,0,0,-0.405693,-0.481053
0,0,0,0,-0.388079,-0.264167
0,0,0,0,0.012559,-0.565023
0,0,0,0,-0.278841,-0.635881
0,0,0,0,-0.427065,-0.633269
0,0,0,0,-0.332613,-0.318465
0,0,0,0,-0.505981,-0.375462
0,0,0,0,-0.239326,-0.491514
0,0,0,0,-0.305137,-0.59884
0,0,0,0,-0.732639,-0.661864
1,0,0,0,-0.505992,-0.664309
1,0,0,0,-0.337286,-0.427948
1,0,0,0,-0.572548,-0.432063
1,0,0,0,-0.194976,-0.389425
1,0,0,0,-0.30137,-0.532977
1,0,0,0,-0.307975,-0.342667
1,0,0,0,-0.231164,-0.426909
1,0,0,0,-0.496526,-0.519851
1,0,0,0,-0.377452,-0.639863
1,0,0,0,-0.232916,-0.473897
1,0,0,0,0.04486,-0.332578
1,0,0,0,-0.505671,-0.409478
1,0,0,0,-0.472264,-0.583084
1,0,0,0,-0.009399,-0.518767
1,0,0,0,-0.474159,-0.323049
1,0,0,0,0.023085,-0.461939
1,0,0,0,-0.536049,-0.406874
1,0,0,0,-0.147707,-0.456501
0,0,0,0,-0.131718,-0.454544
0,0,0,0,-0.494134,-0.450583
0,0,0,0,-0.656712,-0.629103
0,0,0,0,-0.149655,-0.337846
0,0,0,0,-0.435963,-0.215836
0,1,0,0,-0.418133,-0.111479
0,1,0,0,-0.520077,-0.38725
0,1,0,0,-0.34316,-0.404505
0,1,0,0,-0.16169,-0.270941
0,1,0,0,-0.239493,-0.314433
0,1,0,0,-0.470314,-0.351726
0,1,0,0,-0.330152,-0.361639
0,1,0,0,-0.154206,-0.361734
0,1,0,0,-0.306156,-0.462685
0,1,0,0,-0.037408,-0.459706
0,1,0,0,-0.20406,-0.388614
0,1,0,0,-0.314208,-0.443506
0,0,0,0,-0.209465,-0.355561
0,0,0,0,-0.422609,-0.275734
0,0,0,0,-0.347639,-0.472675
0,0,0,0,-0.44645,-0.410152
0,0,0,0,-0.592153,-0.284069
0,0,0,0,-0.095481,-0.254413
0,0,0,0,-0.228636,-0.202061
0,0,0,0,-0.266599,-0.139888
0,0,0,0,-0.804612,-0.488687
0,0,0,0,-0.144089,-0.361366
0,0,0,0,-0.331838,-0.603869
0,0,0,0,-0.235748,-0.236542
0,0,0,0,-0.175512,-0.466671
0,0,0,0,-0.174595,-0.257733
0,0,0,0,-0.378634,-0.559883
0,0,0,0,-0.230754,-0.508675
0,0,0,0,-0.438807,-0.514899
0,0,0,0,-0.115265,-0.143286
0,0,0,0,-0.297447,-0.289335
0,0,0,0,-0.348232,-0.420746
0,0,0,0,-0.442909,-0.449464
0,0,0,0,-0.176417,-0.528416
0,0,0,0,-0.408518,-0.219711
0,0,0,0,-0.472269,-0.371812
0,0,0,0,-0.207477,-0.239558
0,0,0,0,-0.07703,-0.524783
0,0,0,0,0.086383,-0.269219
0,0,0,0,-0.109459,-0.305229
0,0,0,0,-0.183847,-0.363519
0,0,0,0,-0.104085,-0.633826
0,0,0,0,-0.128936,-0.440902
0,0,0,0,-0.290471,-0.562068
0,0,0,0,-0.433376,-0.402875
0,0,0,0,-0.150648,-0.664052
0,0,0,0,-0.100474,-0.398795
0,0,0,0,-0.241024,-0.319597
0,0,0,0,-0.264871,0.00182
0,0,0,0,-0.226911,-0.705259
0,0,0,0,-0.137222,-0.319757
0,0,0,0,-0.04543,-0.428575
0,0,0,0,-0.408432,-0.1692
0,0,0,0,-0.296893,-0.558298
0,0,0,0,0.059976,-0.490736
0,0,0,0,-0.311784,-0.300962
0,0,0,0,-0.526299,-0.479488
0,0,0,0,-0.324685,-0.558065
0,0,0,0,-0.065333,-0.426273
0,0,0,0,-0.24873,-0.372011
0,0,0,0,-0.317645,-0.497814
0,0,0,0,-0.186741,-0.574339
0,0,0,0,-0.436613,-0.406566
0,0,0,0,-0.461656,-0.486313
0,0,0,0,-0.260409,-0.308233
0,0,0,0,-0.017024,-0.454115
0,0,0,0,-0.398718,-0.422966
0,0,0,0,-0.227473,-0.259914
0,0,0,0,-0.103368,-0.36569
0,0,0,0,-0.48544,-0.448676
0,0,0,0,-0.046513,-0.457572
0,0,0,0,-0.487108,-0.531397
0,0,0,0,-0.249166,-0.285826
0,0,0,0,-0.261847,-0.268689
1,0,0,0,0.026433,-0.433432
1,0,0,0,-0.3601,-0.513151
1,0,0,0,-0.434236,-0.437431
1,0,0,0,-0.301781,-0.264075
1,0,0,0,-0.069633,-0.335783
1,0,0,0,-0.273237,-0.172046
1,0,0,0,-0.123873,-0.388117
1,0,0,0,-0.443324,-0.499923
0,0,0,0,-0.460107,-0.352823
0,0,0,0,-0.19019,-0.189699
0,0,0,0,-0.066287,-0.288763
0,0,0,0,-0.280962,-0.399847
0,0,0,0,-0.387667,-0.660244
0,0,0,0,0.021456,-0.054828
0,0,0,0,-0.094804,-0.259317
0,0,0,0,-0.188322,-0.435285
0,0,0,0,-0.148019,-0.319291
0,0,0,0,0.102156,-0.074309
0,0,0,0,-0.426193,-0.127424
0,0,0,0,-0.037965,-0.638628
0,0,0,0,-0.327442,-0.401468
0,0,0,0,-0.286823,-0.102209
0,0,0,0,-0.247241,-0.318662
0,0,0,0,-0.373728,-0.653018
0,0,0,0,-0.30599,-0.599239
0,0,0,0,-0.230399,-0.001991
0,0,0,0,-0.142718,-0.267859
0,0,0,0,-0.014009,-0.612006
0,0,0,0,-0.540073,-0.483812
0,0,0,0,-0.321191,-0.238536
0,0,0,0,-0.272469,-0.12079
0,0,0,0,-0.277498,-0.665147
0,0,0,0,0.178842,-0.265428
0,0,0,0,-0.677241,-0.179954
0,0,0,0,-0.159792,-0.101638
0,0,0,0,-0.30958,-0.629853
0,0,0,0,0.1109,-0.359147
0,0,0,0,-0.635877,-0.711215
0,0,0,0,-0.104423,-0.164439
0,0,0,0,-0.272371,-0.637628
0,0,0,0,-0.619374,-0.545393
1,0,0,0,-0.139237,-0.240834
1,0,0,0,-0.557181,-0.373175
1,0,0,0,-0.043371,-0.329535
1,0,0,0,-0.302368,-0.486309
1,0,0,0,-0.122256,-0.289193
1,0,0,0,-0.500892,-0.40346
1,0,0,0,-0.189485,-0.21468
1,0,0,0,-0.247391,-0.368139
1,0,0,0,-0.102407,-0.435407
1,0,0,0,-0.384013,-0.326019
1,0,0,0,-0.191411,-0.235591
1,0,0,0,-0.421383,-0.060197
0,0,0,0,-0.307835,-0.180404
0,0,0,0,-0.18495,-0.459506
0,0,0,0,-0.155705,-0.15845
0,0,0,0,-0.336695,-0.274423
0,0,0,0,-0.228322,-0.365208
0,0,0,0,-0.357815,-0.505419
0,0,0,0,-0.233729,-0.224538
0,0,0,0,-0.047479,-0.240855
0,0,0,0,-0.072704,-0.025867
0,0,0,0,-0.163267,-0.092641
0,0,0,0,-0.182631,-0.139028
0,0,0,0,-0.25707,-0.49891
0,0,0,0,-0.676393,-0.333856
0,0,0,0,-0.126046,-0.230196
0,0,0,0,-0.243263,-0.279938
0,0,0,0,-0.211385,-0.176311
0,0,0,0,-0.566986,-0.453797
0,0,0,0,-0.107763,-0.231796
0,0,0,0,-0.166815,-0.180409
0,0,0,0,-0.449735,-0.63206
0,0,0,0,-0.408551,-0.373703
0,0,0,0,-0.233342,-0.384769
0,0,0,0,0.008733,-0.138823
0,0,0,0,-0.192474,-0.306215
0,0,0,0,-0.424139,-0.51383
0,0,0,0,-0.312877,-0.305129
0,0,0,0,0.011296,-0.247745
0,0,0,0,-0.004399,-0.07072
0,0,0,0,-0.250782,-0.321276
0,0,0,0,-0.366832,-0.369877
0,0,0,0,0.114549,-0.090233
1,0,0,0,-0.241291,-0.344811
1,0,0,0,-0.119433,-0.283813
1,0,0,0,-0.276923,-0.483342
1,0,0,0,-0.170822,-0.341984
1,0,0,0,-0.32838,-0.240511
0,0,0,0,0.134162,0.184927
0,0,0,0,-0.375688,-0.556055
0,0,0,0,-0.516779,-0.593212
0,0,0,0,-0.162564,-0.174856
0,0,0,0,-0.615564,-0.550446
0,0,0,0,-0.692775,-0.751928
0,0,0,0,-0.273253,-0.318086
0,0,0,0,0.057121,-0.153554
0,0,0,0,-0.303638,-0.294966
0,0,0,0,-0.61204,-0.569772
0,0,0,0,0.018393,-0.30297
0,0,0,0,-0.433984,-0.256969
0,0,0,0,-0.38498,-0.33366
0,0,0,0,-0.166201,-0.645277
0,0,0,0,-0.298113,-0.588348
0,0,0,0,-0.005492,-0.074336
0,0,0,0,-0.203005,-0.423323
0,0,0,0,-0.128314,-0.572314
0,0,0,0,-0.317648,-0.481996
0,0,0,0,-0.009936,-0.352661
0,0,0,0,-0.484944,-0.584115
0,0,0,0,-0.202968,-0.224101
0,0,0,0,-0.589057,-0.61849
0,0,0,0,-0.018868,-0.284402
0,0,0,0,-0.331079,-0.363696
0,0,0,0,-0.455973,-0.162602
0,0,0,0,-0.081891,-0.406775
0,0,0,0,-0.451208,-0.603441
0,0,0,0,-0.526924,-0.385694
0,0,0,0,-0.515717,0.058877
0,0,0,0,-0.276639,-0.224166
0,0,0,0,-0.117459,-0.207764
0,0,0,0,-0.158171,-0.226353
0,0,0,0,-0.321983,-0.52001
0,0,0,0,-0.269369,-0.540265
0,0,0,0,-0.062981,-0.251925
0,0,0,0,-0.284449,-0.533619
0,0,0,0,-0.522871,-0.651003
0,0,0,0,-0.353112,-0.49224
0,0,0,0,-0.087139,-0.221566
0,0,0,0,-0.208183,-0.524257
0,0,0,0,-0.064581,-0.073026
0,0,0,0,-0.102907,-0.489277
0,0,0,0,-0.044433,-0.296204
1,0,0,0,-0.321892,-0.664586
1,0,0,0,0.0278,-0.599651
1,0,0,0,-0.51773,-0.621392
1,0,0,0,-0.370063,-0.594052
1,0,0,0,0.031456,-0.28323
0,0,0,0,-0.222841,-0.623023
0,0,0,0,-0.374626,-0.137735
0,0,0,0,-0.26705,-0.542787
0,0,0,0,-0.06042,-0.138151
0,0,0,0,-0.285238,-0.574229
0,0,0,0,-0.303573,-0.542341
0,0,0,0,-0.116685,-0.422494
0,0,0,0,-0.313483,-0.526262
0,0,0,0,-0.142429,-0.328816
0,0,0,0,-0.466009,-0.4859
0,0,0,0,-0.101711,-0.350669
0,0,0,0,-0.23691,-0.470709
0,0,0,0,-0.101764,-0.369215
0,0,0,0,-0.681497,-0.568906
0,0,0,0,-0.294974,-0.443105
0,0,0,0,-0.270215,-0.467696
0,0,0,0,0.007901,-0.507451
0,0,0,0,-0.056105,-0.294764
0,0,0,0,-0.186837,-0.396992
0,0,0,0,0.188605,-0.363375
